"cruise","station","cast","rosette","pressure","PAR","PAR_perc"
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,20,14.6,19.55486,38.704
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,19,15.2,19.2298,38.1576666666667
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,18,15.4,19.3044333333333,38.302
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,17,14.8,19.3550133333333,38.3586666666667
"MC","L1",6,16,44.6,6.82926333333333,13.556
"MC","L1",6,15,75.2,2.12591666666667,4.21766666666667
"MC","L1",6,15,75.2,2.12591666666667,4.21766666666667
"MC","L1",6,14,100.2,0.724847333333333,1.43833333333333
"MC","L1",6,14,100.2,0.724847333333333,1.43833333333333
"MC","L1",6,14,100.2,0.724847333333333,1.43833333333333
"MC","L1",6,14,100.2,0.724847333333333,1.43833333333333
"MC","L1",6,14,100.2,0.724847333333333,1.43833333333333
"MC","L1",6,14,100.2,0.724847333333333,1.43833333333333
"MC","L1",6,14,100.2,0.724847333333333,1.43833333333333
"MC","L1",6,13,109.4,0.471343333333333,0.935
"MC","L1",6,13,109.4,0.471343333333333,0.935
"MC","L1",6,13,109.4,0.471343333333333,0.935
"MC","L1",6,13,109.4,0.471343333333333,0.935
"MC","L1",6,12,109.4,0.471343333333333,0.935
"MC","L1",6,12,109.4,0.471343333333333,0.935
"MC","L1",6,12,109.4,0.471343333333333,0.935
"MC","L1",6,12,109.4,0.471343333333333,0.935
"MC","L1",6,11,109.2,0.474716666666667,0.941666666666667
"MC","L1",6,11,109.2,0.474716666666667,0.941666666666667
"MC","L1",6,11,109.2,0.474716666666667,0.941666666666667
"MC","L1",6,10,109,0.47809,0.948333333333333
"MC","L1",6,10,109,0.47809,0.948333333333333
"MC","L1",6,10,109,0.47809,0.948333333333333
"MC","L1",6,10,109,0.47809,0.948333333333333
"MC","L1",6,9,109.4,0.471343333333333,0.935
"MC","L1",6,9,109.4,0.471343333333333,0.935
"MC","L1",6,9,109.4,0.471343333333333,0.935
"MC","L1",6,9,109.4,0.471343333333333,0.935
"MC","L1",6,8,108.6,0.486852,0.965666666666667
"MC","L1",6,8,108.6,0.486852,0.965666666666667
"MC","L1",6,8,108.6,0.486852,0.965666666666667
"MC","L1",6,7,108.4,0.491233,0.974333333333333
"MC","L1",6,6,109.3,0.47303,0.938333333333333
"MC","L1",6,6,109.3,0.47303,0.938333333333333
"MC","L1",6,6,109.3,0.47303,0.938333333333333
"MC","L1",6,6,109.3,0.47303,0.938333333333333
"MC","L1",6,6,109.3,0.47303,0.938333333333333
"MC","L1",6,5,124.2,0.202813,0.402333333333333
"MC","L1",6,4,150.1,0.0644009333333333,0.128166666666667
"MC","L1",6,4,150.1,0.0644009333333333,0.128166666666667
"MC","L1",6,4,150.1,0.0644009333333333,0.128166666666667
"MC","L1",6,4,150.1,0.0644009333333333,0.128166666666667
"MC","L1",6,4,150.1,0.0644009333333333,0.128166666666667
"MC","L1",6,4,150.1,0.0644009333333333,0.128166666666667
"MC","L1",6,4,150.1,0.0644009333333333,0.128166666666667
"MC","L1",6,3,175.5,0.0255395,0.0508333333333333
"MC","L1",6,3,175.5,0.0255395,0.0508333333333333
"MC","L1",6,2,250,0.00190538333333333,NA
"MC","L1",6,2,250,0.00190538333333333,NA
"MC","L1",6,1,400.5,NA,NA
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,24,15,19.1551666666667,38.0133333333333
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,23,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,22,14.9,19.25509,38.186
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,21,15,19.1551666666667,38.0133333333333
"MC","L1",7,20,14.3,19.85463,39.222
"MC","L1",7,20,14.3,19.85463,39.222
"MC","L1",7,20,14.3,19.85463,39.222
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,19,15,19.1551666666667,38.0133333333333
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,18,14.9,19.25509,38.186
"MC","L1",7,17,14.3,19.85463,39.222
"MC","L1",7,17,14.3,19.85463,39.222
"MC","L1",7,17,14.3,19.85463,39.222
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,16,15.4,19.3044333333333,38.302
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,15,15.1,19.1924833333333,38.0855
"MC","L1",7,14,14.2,19.9545533333333,39.3946666666667
"MC","L1",7,14,14.2,19.9545533333333,39.3946666666667
"MC","L1",7,14,14.2,19.9545533333333,39.3946666666667
"MC","L1",7,14,14.2,19.9545533333333,39.3946666666667
"MC","L1",7,14,14.2,19.9545533333333,39.3946666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,13,14.8,19.3550133333333,38.3586666666667
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,12,14.7,19.4549366666667,38.5313333333333
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,11,15.2,19.2298,38.1576666666667
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,10,15.3,19.2671166666667,38.2298333333333
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,9,15.1,19.1924833333333,38.0855
"MC","L1",7,8,15.2,19.2298,38.1576666666667
"MC","L1",7,8,15.2,19.2298,38.1576666666667
